,Variable,mean.RMSE,orig.RMSE,K.or.D
1035,x2757,0.162501,0.161627,DROP
1034,x2758,0.162376,0.161627,DROP
1033,x2759,0.16277,0.161627,DROP
1032,x276,0.162396,0.161627,DROP
1031,x2760,0.163073,0.161627,DROP
1030,x2761,0.162669,0.161627,DROP
1029,x2762,0.162531,0.161627,DROP
1028,x2763,0.162856,0.161627,DROP
1027,x2764,0.163573,0.161627,DROP
1026,x2765,0.162384,0.161627,DROP
1025,x2766,0.162081,0.161627,DROP
1024,x2767,0.162833,0.161627,DROP
1023,x2768,0.16266,0.161627,DROP
1022,x2769,0.162666,0.161627,DROP
1021,x277,0.162295,0.161627,DROP
1020,x2770,0.16238,0.161627,DROP
1019,x2771,0.16267,0.161627,DROP
1018,x2772,0.162281,0.161627,DROP
1017,x2773,0.163117,0.161627,DROP
1016,x2774,0.162413,0.161627,DROP
1015,x2775,0.162492,0.161627,DROP
1014,x2776,0.161928,0.161627,DROP
1013,x2777,0.161892,0.161627,DROP
1012,x2778,0.162378,0.161627,DROP
1011,x2779,0.161808,0.161627,DROP
1010,x278,0.162197,0.161627,DROP
1009,x2780,0.162737,0.161627,DROP
1008,x2781,0.161959,0.161627,DROP
1007,x2782,0.162461,0.161627,DROP
1006,x2783,0.16283,0.161627,DROP
1005,x2784,0.162885,0.161627,DROP
1004,x2785,0.162507,0.161627,DROP
1003,x2786,0.16292,0.161627,DROP
1002,x2787,0.161876,0.161627,DROP
1001,x2788,0.162708,0.161627,DROP
1000,x2789,0.162351,0.161627,DROP
999,x279,0.162727,0.161627,DROP
998,x2790,0.162094,0.161627,DROP
997,x2791,0.162234,0.161627,DROP
996,x2792,0.16291,0.161627,DROP
995,x2793,0.161866,0.161627,DROP
994,x2794,0.163062,0.161627,DROP
993,x2795,0.162008,0.161627,DROP
992,x2796,0.162594,0.161627,DROP
991,x2797,0.162751,0.161627,DROP
990,x2798,0.162832,0.161627,DROP
989,x2799,0.162927,0.161627,DROP
988,x28,0.162535,0.161627,DROP
987,x280,0.161989,0.161627,DROP
986,x2800,0.16289,0.161627,DROP
985,x2801,0.163016,0.161627,DROP
984,x2802,0.162093,0.161627,DROP
983,x2803,0.162416,0.161627,DROP
982,x2804,0.162404,0.161627,DROP
981,x2805,0.162786,0.161627,DROP
980,x2806,0.162487,0.161627,DROP
979,x2807,0.162681,0.161627,DROP
978,x2808,0.162216,0.161627,DROP
977,x2809,0.162608,0.161627,DROP
976,x281,0.161801,0.161627,DROP
975,x2810,0.162519,0.161627,DROP
974,x2811,0.162507,0.161627,DROP
973,x2812,0.162688,0.161627,DROP
972,x2813,0.161868,0.161627,DROP
971,x2814,0.162096,0.161627,DROP
970,x2815,0.162405,0.161627,DROP
969,x2816,0.162631,0.161627,DROP
968,x2817,0.162263,0.161627,DROP
967,x2818,0.161942,0.161627,DROP
966,x2819,0.162332,0.161627,DROP
965,x282,0.161646,0.161627,DROP
964,x2820,0.162175,0.161627,DROP
963,x2821,0.162501,0.161627,DROP
962,x2822,0.162859,0.161627,DROP
961,x2823,0.162266,0.161627,DROP
960,x2824,0.162987,0.161627,DROP
959,x2825,0.162535,0.161627,DROP
958,x2826,0.161943,0.161627,DROP
957,x2827,0.163092,0.161627,DROP
956,x2828,0.162084,0.161627,DROP
955,x2829,0.163169,0.161627,DROP
954,x283,0.162538,0.161627,DROP
953,x2830,0.162644,0.161627,DROP
952,x2831,0.162542,0.161627,DROP
951,x2832,0.162525,0.161627,DROP
950,x2833,0.162114,0.161627,DROP
949,x2834,0.162738,0.161627,DROP
948,x2835,0.162738,0.161627,DROP
947,x2836,0.162292,0.161627,DROP
946,x2837,0.161988,0.161627,DROP
945,x2838,0.163689,0.161627,DROP
944,x2839,0.162337,0.161627,DROP
943,x284,0.162234,0.161627,DROP
942,x2840,0.163047,0.161627,DROP
941,x2841,0.162889,0.161627,DROP
940,x2842,0.162621,0.161627,DROP
939,x2843,0.163254,0.161627,DROP
938,x2844,0.162744,0.161627,DROP
937,x2845,0.162421,0.161627,DROP
936,x2846,0.162723,0.161627,DROP
935,x2847,0.162321,0.161627,DROP
934,x2848,0.162121,0.161627,DROP
933,x2849,0.16226,0.161627,DROP
932,x285,0.16179,0.161627,DROP
931,x2850,0.162725,0.161627,DROP
930,x2851,0.162245,0.161627,DROP
929,x2852,0.162957,0.161627,DROP
928,x2853,0.162088,0.161627,DROP
927,x2854,0.162598,0.161627,DROP
926,x2855,0.162382,0.161627,DROP
925,x2856,0.162966,0.161627,DROP
924,x2857,0.162819,0.161627,DROP
923,x2858,0.162729,0.161627,DROP
922,x2859,0.162818,0.161627,DROP
921,x286,0.161886,0.161627,DROP
920,x2860,0.162277,0.161627,DROP
919,x2861,0.162032,0.161627,DROP
918,x2862,0.162639,0.161627,DROP
917,x2863,0.162957,0.161627,DROP
916,x2864,0.161992,0.161627,DROP
915,x2865,0.163127,0.161627,DROP
914,x2866,0.161877,0.161627,DROP
913,x2867,0.162739,0.161627,DROP
912,x2868,0.16272,0.161627,DROP
911,x2869,0.162324,0.161627,DROP
910,x287,0.16264,0.161627,DROP
909,x2870,0.161861,0.161627,DROP
908,x2871,0.162852,0.161627,DROP
907,x2872,0.162557,0.161627,DROP
906,x2873,0.162077,0.161627,DROP
905,x2874,0.162388,0.161627,DROP
904,x2875,0.162042,0.161627,DROP
903,x2876,0.162379,0.161627,DROP
902,x2877,0.16244,0.161627,DROP
901,x2878,0.162094,0.161627,DROP
900,x2879,0.161779,0.161627,DROP
899,x288,0.162522,0.161627,DROP
898,x2880,0.162263,0.161627,DROP
897,x2881,0.162109,0.161627,DROP
896,x2882,0.162603,0.161627,DROP
895,x2883,0.162604,0.161627,DROP
894,x2884,0.162579,0.161627,DROP
1486,x2350,0.15897,0.159059,KEEP
892,x2886,0.162102,0.161923,DROP
891,x2887,0.162751,0.161923,DROP
1446,x2387,0.159059,0.159175,KEEP
1429,x2401,0.159175,0.159921,KEEP
888,x289,0.163561,0.162234,DROP
887,x2890,0.162914,0.162234,DROP
886,x2891,0.163133,0.162234,DROP
885,x2892,0.16333,0.162234,DROP
884,x2893,0.162938,0.162234,DROP
883,x2894,0.163536,0.162234,DROP
882,x2895,0.163084,0.162234,DROP
881,x2896,0.163407,0.162234,DROP
880,x2897,0.163493,0.162234,DROP
879,x2898,0.162548,0.162234,DROP
878,x2899,0.162437,0.162234,DROP
877,x29,0.163391,0.162234,DROP
876,x290,0.164186,0.162234,DROP
875,x2900,0.163557,0.162234,DROP
874,x2901,0.163864,0.162234,DROP
873,x2902,0.16325,0.162234,DROP
872,x2903,0.163216,0.162234,DROP
871,x2904,0.163546,0.162234,DROP
870,x2905,0.162836,0.162234,DROP
869,x2906,0.16262,0.162234,DROP
868,x2907,0.163644,0.162234,DROP
867,x2908,0.163424,0.162234,DROP
866,x2909,0.16337,0.162234,DROP
865,x291,0.163421,0.162234,DROP
864,x2910,0.164144,0.162234,DROP
863,x2911,0.163036,0.162234,DROP
862,x2912,0.16334,0.162234,DROP
861,x2913,0.163511,0.162234,DROP
860,x2914,0.163197,0.162234,DROP
859,x2915,0.163434,0.162234,DROP
858,x2916,0.162824,0.162234,DROP
857,x2917,0.16295,0.162234,DROP
856,x2918,0.16309,0.162234,DROP
855,x2919,0.163494,0.162234,DROP
854,x292,0.163032,0.162234,DROP
853,x2920,0.163244,0.162234,DROP
852,x2921,0.163001,0.162234,DROP
851,x2922,0.162803,0.162234,DROP
850,x2923,0.162562,0.162234,DROP
849,x2924,0.163629,0.162234,DROP
848,x2925,0.163526,0.162234,DROP
847,x2926,0.162816,0.162234,DROP
846,x2927,0.163629,0.162234,DROP
845,x2928,0.163721,0.162234,DROP
844,x2929,0.162992,0.162234,DROP
843,x293,0.162575,0.162234,DROP
842,x2930,0.162594,0.162234,DROP
841,x2931,0.162435,0.162234,DROP
840,x2932,0.163167,0.162234,DROP
839,x2933,0.162401,0.162234,DROP
838,x2934,0.163637,0.162234,DROP
837,x2935,0.163738,0.162234,DROP
836,x2936,0.163004,0.162234,DROP
835,x2937,0.163833,0.162234,DROP
834,x2938,0.162891,0.162234,DROP
833,x2939,0.162863,0.162234,DROP
832,x294,0.162667,0.162234,DROP
831,x2940,0.16311,0.162234,DROP
830,x2941,0.163579,0.162234,DROP
829,x2942,0.163531,0.162234,DROP
828,x2943,0.1629,0.162234,DROP
827,x2944,0.162908,0.162234,DROP
826,x2945,0.16349,0.162234,DROP
825,x2946,0.163254,0.162234,DROP
824,x2947,0.163088,0.162234,DROP
823,x2948,0.162933,0.162234,DROP
822,x2949,0.162864,0.162234,DROP
821,x295,0.163398,0.162234,DROP
820,x2950,0.163426,0.162234,DROP
819,x2951,0.162883,0.162234,DROP
818,x2952,0.162868,0.162234,DROP
817,x2953,0.16338,0.162234,DROP
816,x2954,0.162811,0.162234,DROP
815,x2955,0.162776,0.162234,DROP
814,x2956,0.163526,0.162234,DROP
813,x2957,0.16267,0.162234,DROP
812,x2958,0.162563,0.162234,DROP
811,x2959,0.162714,0.162234,DROP
810,x296,0.162265,0.162234,DROP
809,x2960,0.163059,0.162234,DROP
808,x2961,0.162965,0.162234,DROP
807,x2962,0.163561,0.162234,DROP
806,x2963,0.163414,0.162234,DROP
805,x2964,0.163434,0.162234,DROP
804,x2965,0.162647,0.162234,DROP
803,x2966,0.163033,0.162234,DROP
802,x2967,0.163213,0.162234,DROP
801,x2968,0.163438,0.162234,DROP
800,x2969,0.163093,0.162234,DROP
799,x297,0.164252,0.162234,DROP
798,x2970,0.163379,0.162234,DROP
797,x298,0.162888,0.162234,DROP
796,x299,0.163277,0.162234,DROP
795,x3,0.162698,0.162234,DROP
794,x30,0.163012,0.162234,DROP
793,x300,0.162261,0.162234,DROP
792,x301,0.163332,0.162234,DROP
791,x302,0.162847,0.162234,DROP
790,x303,0.163757,0.162234,DROP
789,x304,0.163119,0.162234,DROP
788,x305,0.163263,0.162234,DROP
787,x306,0.162935,0.162234,DROP
786,x307,0.163384,0.162234,DROP
785,x308,0.163099,0.162234,DROP
784,x309,0.16243,0.162234,DROP
783,x31,0.162877,0.162234,DROP
782,x310,0.163317,0.162234,DROP
781,x311,0.163725,0.162234,DROP
780,x312,0.163335,0.162234,DROP
779,x313,0.163242,0.162234,DROP
778,x314,0.164071,0.162234,DROP
777,x315,0.162826,0.162234,DROP
776,x316,0.163682,0.162234,DROP
775,x317,0.164143,0.162234,DROP
774,x318,0.163441,0.162234,DROP
773,x319,0.163235,0.162234,DROP
772,x32,0.164173,0.162234,DROP
771,x320,0.163319,0.162234,DROP
770,x321,0.163202,0.162234,DROP
769,x322,0.163624,0.162234,DROP
768,x323,0.163899,0.162234,DROP
767,x324,0.162521,0.162234,DROP
766,x325,0.163033,0.162234,DROP
765,x326,0.163071,0.162234,DROP
764,x327,0.162492,0.162234,DROP
763,x328,0.162923,0.162234,DROP
762,x329,0.162742,0.162234,DROP
761,x33,0.163228,0.162234,DROP
760,x330,0.163079,0.162234,DROP
759,x331,0.163186,0.162234,DROP
758,x332,0.16306,0.162234,DROP
757,x333,0.163136,0.162234,DROP
756,x3332973,0.163157,0.162234,DROP
755,x3332974,0.163025,0.162234,DROP
754,x3332975,0.163813,0.162234,DROP
753,x3332976,0.16338,0.162234,DROP
752,x3332977,0.162919,0.162234,DROP
751,x3332978,0.163217,0.162234,DROP
750,x3332979,0.162582,0.162234,DROP
749,x3332980,0.163627,0.162234,DROP
748,x3332981,0.162734,0.162234,DROP
747,x3332982,0.162876,0.162234,DROP
746,x3332983,0.162721,0.162234,DROP
745,x3332984,0.163536,0.162234,DROP
744,x3332985,0.163672,0.162234,DROP
743,x3332986,0.162248,0.162234,DROP
742,x3332987,0.162869,0.162234,DROP
741,x3332988,0.163101,0.162234,DROP
740,x3332989,0.163307,0.162234,DROP
739,x3332990,0.162846,0.162234,DROP
738,x334,0.163098,0.162234,DROP
737,x335,0.162497,0.162234,DROP
736,x336,0.162952,0.162234,DROP
735,x337,0.163299,0.162234,DROP
734,x338,0.163561,0.162234,DROP
733,x339,0.162496,0.162234,DROP
732,x34,0.163259,0.162234,DROP
731,x340,0.16342,0.162234,DROP
730,x341,0.163324,0.162234,DROP
729,x342,0.163406,0.162234,DROP
728,x343,0.163192,0.162234,DROP
727,x344,0.162817,0.162234,DROP
726,x345,0.162885,0.162234,DROP
725,x346,0.163234,0.162234,DROP
724,x347,0.162923,0.162234,DROP
723,x348,0.163882,0.162234,DROP
722,x349,0.163063,0.162234,DROP
721,x35,0.163297,0.162234,DROP
720,x350,0.163442,0.162234,DROP
719,x351,0.163378,0.162234,DROP
718,x352,0.162627,0.162234,DROP
717,x353,0.163927,0.162234,DROP
716,x354,0.162864,0.162234,DROP
715,x355,0.163211,0.162234,DROP
714,x356,0.163422,0.162234,DROP
713,x357,0.162457,0.162234,DROP
712,x358,0.163115,0.162234,DROP
711,x359,0.16298,0.162234,DROP
710,x36,0.163334,0.162234,DROP
709,x360,0.162861,0.162234,DROP
708,x361,0.163016,0.162234,DROP
707,x362,0.162519,0.162234,DROP
706,x363,0.163221,0.162234,DROP
705,x364,0.163038,0.162234,DROP
704,x365,0.163066,0.162234,DROP
703,x366,0.162383,0.162234,DROP
702,x367,0.164094,0.162234,DROP
701,x368,0.164277,0.162234,DROP
700,x369,0.162851,0.162234,DROP
699,x37,0.162837,0.162234,DROP
698,x370,0.163187,0.162234,DROP
697,x371,0.162847,0.162234,DROP
696,x372,0.162724,0.162234,DROP
695,x373,0.163073,0.162234,DROP
694,x374,0.162738,0.162234,DROP
693,x375,0.163151,0.162234,DROP
692,x376,0.163305,0.162234,DROP
691,x377,0.163736,0.162234,DROP
690,x378,0.162895,0.162234,DROP
689,x379,0.163034,0.162234,DROP
688,x38,0.16348,0.162234,DROP
687,x380,0.16336,0.162234,DROP
686,x381,0.163414,0.162234,DROP
685,x382,0.163969,0.162234,DROP
684,x383,0.16346,0.162234,DROP
683,x384,0.163264,0.162234,DROP
682,x385,0.162978,0.162234,DROP
681,x386,0.163844,0.162234,DROP
680,x387,0.163366,0.162234,DROP
679,x388,0.162898,0.162234,DROP
678,x389,0.163025,0.162234,DROP
677,x39,0.163053,0.162234,DROP
676,x390,0.163411,0.162234,DROP
675,x391,0.163021,0.162234,DROP
674,x392,0.163339,0.162234,DROP
673,x393,0.163784,0.162234,DROP
672,x394,0.162845,0.162234,DROP
671,x395,0.16308,0.162234,DROP
670,x396,0.162797,0.162234,DROP
669,x397,0.163301,0.162234,DROP
668,x398,0.163025,0.162234,DROP
667,x399,0.162838,0.162234,DROP
666,x4,0.162957,0.162234,DROP
665,x40,0.162732,0.162234,DROP
664,x400,0.163165,0.162234,DROP
663,x401,0.162722,0.162234,DROP
662,x402,0.16332,0.162234,DROP
661,x403,0.163339,0.162234,DROP
660,x404,0.16335,0.162234,DROP
659,x405,0.162633,0.162234,DROP
658,x406,0.162866,0.162234,DROP
657,x407,0.163336,0.162234,DROP
656,x408,0.162602,0.162234,DROP
655,x409,0.163416,0.162234,DROP
654,x41,0.162949,0.162234,DROP
653,x410,0.162811,0.162234,DROP
652,x411,0.163933,0.162234,DROP
651,x412,0.163325,0.162234,DROP
650,x413,0.163415,0.162234,DROP
649,x414,0.16321,0.162234,DROP
648,x415,0.162612,0.162234,DROP
647,x416,0.16293,0.162234,DROP
646,x417,0.162825,0.162234,DROP
645,x418,0.163213,0.162234,DROP
644,x419,0.162926,0.162234,DROP
643,x42,0.162864,0.162234,DROP
642,x420,0.162774,0.162234,DROP
641,x421,0.163798,0.162234,DROP
640,x422,0.162946,0.162234,DROP
639,x423,0.162874,0.162234,DROP
638,x424,0.163362,0.162234,DROP
637,x425,0.164052,0.162234,DROP
636,x426,0.163032,0.162234,DROP
635,x427,0.163332,0.162234,DROP
634,x428,0.163171,0.162234,DROP
633,x429,0.162797,0.162234,DROP
632,x43,0.163238,0.162234,DROP
631,x430,0.163844,0.162234,DROP
630,x431,0.163284,0.162234,DROP
629,x432,0.162761,0.162234,DROP
628,x433,0.163003,0.162234,DROP
627,x434,0.16265,0.162234,DROP
626,x435,0.162971,0.162234,DROP
625,x436,0.163402,0.162234,DROP
624,x437,0.163307,0.162234,DROP
623,x438,0.163463,0.162234,DROP
622,x439,0.163103,0.162234,DROP
621,x44,0.163253,0.162234,DROP
620,x440,0.163417,0.162234,DROP
619,x441,0.163239,0.162234,DROP
618,x442,0.16271,0.162234,DROP
617,x443,0.163239,0.162234,DROP
616,x444,0.162762,0.162234,DROP
615,x445,0.162347,0.162234,DROP
614,x446,0.163559,0.162234,DROP
613,x447,0.162997,0.162234,DROP
612,x448,0.162511,0.162234,DROP
611,x449,0.16314,0.162234,DROP
610,x45,0.164068,0.162234,DROP
609,x450,0.163198,0.162234,DROP
608,x451,0.16339,0.162234,DROP
607,x452,0.163349,0.162234,DROP
606,x453,0.163211,0.162234,DROP
605,x454,0.162987,0.162234,DROP
604,x455,0.163349,0.162234,DROP
603,x456,0.163295,0.162234,DROP
602,x457,0.163222,0.162234,DROP
601,x458,0.163175,0.162234,DROP
600,x459,0.162783,0.162234,DROP
599,x46,0.163165,0.162234,DROP
598,x460,0.162831,0.162234,DROP
597,x461,0.163541,0.162234,DROP
596,x462,0.163625,0.162234,DROP
595,x463,0.163763,0.162234,DROP
594,x464,0.162724,0.162234,DROP
593,x465,0.163136,0.162234,DROP
592,x466,0.163319,0.162234,DROP
591,x467,0.162923,0.162234,DROP
590,x468,0.163543,0.162234,DROP
589,x469,0.16403,0.162234,DROP
588,x47,0.162967,0.162234,DROP
587,x470,0.163191,0.162234,DROP
586,x471,0.163213,0.162234,DROP
585,x472,0.163053,0.162234,DROP
584,x473,0.162846,0.162234,DROP
583,x474,0.162944,0.162234,DROP
582,x475,0.16267,0.162234,DROP
1427,x2403,0.159921,0.1602,KEEP
580,x477,0.162991,0.162569,DROP
1426,x2404,0.1602,0.160489,KEEP
578,x479,0.163135,0.163086,DROP
1425,x2405,0.160489,0.160515,KEEP
576,x480,0.163368,0.163159,DROP
575,x481,0.163794,0.163159,DROP
574,x482,0.163809,0.163159,DROP
573,x483,0.163814,0.163159,DROP
572,x484,0.163546,0.163159,DROP
571,x485,0.163848,0.163159,DROP
570,x486,0.163533,0.163159,DROP
569,x487,0.163877,0.163159,DROP
568,x488,0.163372,0.163159,DROP
567,x489,0.163521,0.163159,DROP
566,x49,0.163365,0.163159,DROP
565,x490,0.163529,0.163159,DROP
564,x491,0.164294,0.163159,DROP
563,x492,0.164044,0.163159,DROP
562,x493,0.16336,0.163159,DROP
561,x494,0.163884,0.163159,DROP
560,x495,0.164593,0.163159,DROP
559,x496,0.163783,0.163159,DROP
1423,x2407,0.160515,0.160553,KEEP
557,x498,0.164014,0.163362,DROP
556,x499,0.163814,0.163362,DROP
1180,x2626,0.160553,0.160746,KEEP
554,x50,0.164006,0.163384,DROP
553,x500,0.163663,0.163384,DROP
552,x501,0.163503,0.163384,DROP
551,x502,0.163599,0.163384,DROP
550,x503,0.164031,0.163384,DROP
549,x504,0.163938,0.163384,DROP
548,x505,0.163568,0.163384,DROP
547,x506,0.163629,0.163384,DROP
546,x507,0.163945,0.163384,DROP
545,x508,0.164251,0.163384,DROP
544,x509,0.163896,0.163384,DROP
543,x51,0.164555,0.163384,DROP
1116,x2684,0.160746,0.160971,KEEP
541,x511,0.164301,0.163884,DROP
1072,x2723,0.160971,0.160985,KEEP
1069,x2726,0.160985,0.161255,KEEP
538,x514,0.166724,0.165675,DROP
537,x515,0.165808,0.165675,DROP
1068,x2727,0.161255,0.161627,KEEP
535,x517,0.165792,0.165791,DROP
534,x518,0.16622,0.165791,DROP
893,x2885,0.161627,0.161923,KEEP
532,x52,0.167249,0.166143,DROP
531,x520,0.167376,0.166143,DROP
530,x521,0.16651,0.166143,DROP
529,x522,0.167195,0.166143,DROP
528,x523,0.166565,0.166143,DROP
527,x524,0.16686,0.166143,DROP
526,x525,0.167334,0.166143,DROP
525,x526,0.167028,0.166143,DROP
524,x527,0.166679,0.166143,DROP
523,x528,0.166281,0.166143,DROP
522,x529,0.167189,0.166143,DROP
521,x53,0.167294,0.166143,DROP
520,x530,0.166462,0.166143,DROP
519,x531,0.167065,0.166143,DROP
890,x2888,0.161923,0.16206,KEEP
517,x533,0.167893,0.166595,DROP
516,x534,0.167165,0.166595,DROP
515,x535,0.167192,0.166595,DROP
514,x536,0.166865,0.166595,DROP
513,x537,0.167458,0.166595,DROP
889,x2889,0.16206,0.162234,KEEP
511,x539,0.167053,0.166678,DROP
581,x476,0.162234,0.162569,KEEP
509,x540,0.167109,0.166777,DROP
508,x541,0.167698,0.166777,DROP
507,x542,0.167633,0.166777,DROP
506,x543,0.167364,0.166777,DROP
505,x544,0.166835,0.166777,DROP
504,x545,0.167002,0.166777,DROP
503,x546,0.168296,0.166777,DROP
502,x547,0.167485,0.166777,DROP
577,x48,0.163086,0.163159,KEEP
500,x549,0.167969,0.167017,DROP
499,x55,0.167995,0.167017,DROP
498,x550,0.167964,0.167017,DROP
497,x551,0.167772,0.167017,DROP
496,x552,0.167219,0.167017,DROP
495,x553,0.167426,0.167017,DROP
494,x554,0.167684,0.167017,DROP
493,x555,0.167405,0.167017,DROP
492,x556,0.167417,0.167017,DROP
491,x557,0.167511,0.167017,DROP
490,x558,0.167962,0.167017,DROP
489,x559,0.167835,0.167017,DROP
488,x56,0.167948,0.167017,DROP
487,x560,0.167608,0.167017,DROP
558,x497,0.163159,0.163362,KEEP
485,x562,0.168702,0.167041,DROP
542,x510,0.163384,0.163884,KEEP
483,x564,0.168187,0.167288,DROP
482,x565,0.168129,0.167288,DROP
481,x566,0.167596,0.167288,DROP
480,x567,0.167976,0.167288,DROP
479,x568,0.168214,0.167288,DROP
478,x569,0.168112,0.167288,DROP
477,x57,0.167926,0.167288,DROP
476,x570,0.168074,0.167288,DROP
475,x571,0.167631,0.167288,DROP
540,x512,0.163884,0.165304,KEEP
473,x573,0.168271,0.167308,DROP
472,x574,0.168828,0.167308,DROP
471,x575,0.167963,0.167308,DROP
470,x576,0.167806,0.167308,DROP
469,x577,0.167684,0.167308,DROP
468,x578,0.167582,0.167308,DROP
467,x579,0.168222,0.167308,DROP
466,x58,0.168475,0.167308,DROP
465,x580,0.168191,0.167308,DROP
464,x581,0.16836,0.167308,DROP
463,x582,0.167384,0.167308,DROP
462,x583,0.16887,0.167308,DROP
461,x584,0.167566,0.167308,DROP
460,x585,0.168497,0.167308,DROP
539,x513,0.165304,0.165675,KEEP
458,x587,0.16814,0.168125,DROP
536,x516,0.165675,0.165791,KEEP
456,x589,0.16856,0.168489,DROP
455,x59,0.168823,0.168489,DROP
533,x519,0.165791,0.166143,KEEP
453,x591,0.168909,0.168558,DROP
518,x532,0.166143,0.166595,KEEP
451,x593,0.171554,0.170812,DROP
450,x594,0.17167,0.170812,DROP
449,x595,0.171157,0.170812,DROP
510,x54,0.166678,0.166777,KEEP
447,x597,0.171873,0.17139,DROP
446,x598,0.171456,0.17139,DROP
445,x599,0.171416,0.17139,DROP
501,x548,0.166777,0.167017,KEEP
486,x561,0.167017,0.167041,KEEP
442,x600,0.171766,0.171648,DROP
441,x601,0.17283,0.171648,DROP
440,x602,0.172883,0.171648,DROP
484,x563,0.167041,0.167288,KEEP
438,x604,0.172443,0.171717,DROP
437,x605,0.17201,0.171717,DROP
436,x606,0.172009,0.171717,DROP
435,x607,0.172789,0.171717,DROP
434,x608,0.173302,0.171717,DROP
433,x609,0.172649,0.171717,DROP
432,x61,0.172515,0.171717,DROP
431,x610,0.172044,0.171717,DROP
430,x611,0.171905,0.171717,DROP
429,x612,0.171728,0.171717,DROP
474,x572,0.167288,0.167308,KEEP
427,x614,0.172503,0.171727,DROP
426,x615,0.173111,0.171727,DROP
425,x616,0.173204,0.171727,DROP
424,x617,0.171977,0.171727,DROP
423,x618,0.173163,0.171727,DROP
422,x619,0.172573,0.171727,DROP
421,x62,0.17193,0.171727,DROP
420,x620,0.172866,0.171727,DROP
419,x621,0.172084,0.171727,DROP
418,x622,0.172502,0.171727,DROP
417,x623,0.173223,0.171727,DROP
416,x624,0.172743,0.171727,DROP
415,x625,0.173383,0.171727,DROP
414,x626,0.172394,0.171727,DROP
413,x627,0.172552,0.171727,DROP
412,x628,0.172992,0.171727,DROP
411,x629,0.172588,0.171727,DROP
410,x63,0.171976,0.171727,DROP
409,x630,0.172721,0.171727,DROP
408,x631,0.172972,0.171727,DROP
407,x632,0.172611,0.171727,DROP
406,x633,0.172339,0.171727,DROP
459,x586,0.167308,0.168125,KEEP
404,x635,0.172637,0.171779,DROP
403,x636,0.172753,0.171779,DROP
402,x637,0.172021,0.171779,DROP
401,x638,0.172125,0.171779,DROP
457,x588,0.168125,0.168489,KEEP
399,x64,0.173566,0.172566,DROP
398,x640,0.172734,0.172566,DROP
397,x641,0.172591,0.172566,DROP
396,x642,0.172618,0.172566,DROP
395,x643,0.172596,0.172566,DROP
394,x644,0.172697,0.172566,DROP
454,x590,0.168489,0.168558,KEEP
392,x647,0.173531,0.172807,DROP
391,x648,0.173568,0.172807,DROP
390,x649,0.173929,0.172807,DROP
389,x65,0.173343,0.172807,DROP
388,x650,0.173006,0.172807,DROP
387,x651,0.173718,0.172807,DROP
386,x652,0.173129,0.172807,DROP
385,x653,0.173886,0.172807,DROP
384,x654,0.173315,0.172807,DROP
383,x655,0.173234,0.172807,DROP
382,x656,0.17382,0.172807,DROP
381,x657,0.172925,0.172807,DROP
380,x658,0.17391,0.172807,DROP
452,x592,0.168558,0.170812,KEEP
378,x66,0.173707,0.173464,DROP
448,x596,0.170812,0.17139,KEEP
376,x661,0.175624,0.17449,DROP
375,x662,0.174981,0.17449,DROP
374,x663,0.175213,0.17449,DROP
373,x664,0.175569,0.17449,DROP
372,x665,0.175091,0.17449,DROP
371,x666,0.174509,0.17449,DROP
444,x6,0.17139,0.171638,KEEP
369,x668,0.175426,0.174583,DROP
368,x669,0.175217,0.174583,DROP
367,x67,0.175928,0.174583,DROP
366,x670,0.174728,0.174583,DROP
365,x671,0.175551,0.174583,DROP
364,x672,0.1757,0.174583,DROP
363,x673,0.175668,0.174583,DROP
443,x60,0.171638,0.171648,KEEP
361,x675,0.179743,0.179622,DROP
360,x676,0.179949,0.179622,DROP
359,x677,0.180594,0.179622,DROP
358,x678,0.180272,0.179622,DROP
439,x603,0.171648,0.171717,KEEP
356,x68,0.180528,0.179708,DROP
428,x613,0.171717,0.171727,KEEP
354,x681,0.181675,0.18078,DROP
353,x682,0.1814,0.18078,DROP
405,x634,0.171727,0.171779,KEEP
351,x684,0.182371,0.181287,DROP
400,x639,0.171779,0.172566,KEEP
349,x686,0.182805,0.182527,DROP
348,x687,0.182928,0.182527,DROP
393,x645,0.172566,0.172807,KEEP
346,x689,0.184605,0.184022,DROP
345,x69,0.185133,0.184022,DROP
344,x690,0.18496,0.184022,DROP
343,x691,0.184977,0.184022,DROP
342,x692,0.184156,0.184022,DROP
341,x693,0.184089,0.184022,DROP
379,x659,0.172807,0.173464,KEEP
339,x695,0.185524,0.184548,DROP
338,x696,0.185076,0.184548,DROP
337,x697,0.185055,0.184548,DROP
377,x660,0.173464,0.17449,KEEP
335,x699,0.185837,0.184711,DROP
334,x7,0.185321,0.184711,DROP
370,x667,0.17449,0.174583,KEEP
332,x700,0.18613,0.185006,DROP
331,x701,0.186103,0.185006,DROP
330,x702,0.186027,0.185006,DROP
329,x703,0.185659,0.185006,DROP
328,x704,0.18554,0.185006,DROP
327,x705,0.186128,0.185006,DROP
326,x706,0.186128,0.185006,DROP
325,x707,0.18555,0.185006,DROP
324,x708,0.185247,0.185006,DROP
323,x709,0.185971,0.185006,DROP
357,x679,0.179622,0.179708,KEEP
321,x710,0.185625,0.185076,DROP
320,x711,0.185486,0.185076,DROP
