,Variable,mean.RMSE,orig.RMSE,K.or.D
3751,x636,0.112616,0.112143,DROP
3752,x637,0.112442,0.112143,DROP
3753,x638,0.112564,0.112143,DROP
3754,x639,0.112689,0.112143,DROP
3755,x640,0.113048,0.112143,DROP
3756,x641,0.112213,0.112143,DROP
3757,x642,0.113126,0.112143,DROP
3758,x643,0.112489,0.112143,DROP
3759,x644,0.112811,0.112143,DROP
3760,x645,0.112658,0.112143,DROP
3761,x647,0.112553,0.112143,DROP
3762,x648,0.112629,0.112143,DROP
3763,x649,0.11242,0.112143,DROP
3764,x650,0.112509,0.112143,DROP
3765,x651,0.112528,0.112143,DROP
3766,x652,0.112739,0.112143,DROP
3767,x653,0.112237,0.112143,DROP
3768,x654,0.11284,0.112143,DROP
3769,x655,0.112885,0.112143,DROP
3770,x656,0.113086,0.112143,DROP
3771,x657,0.111899,0.112143,KEEP
3772,x658,0.112569,0.111899,DROP
3773,x659,0.112592,0.111899,DROP
3774,x660,0.112436,0.111899,DROP
3775,x661,0.112551,0.111899,DROP
3776,x662,0.11224,0.111899,DROP
3777,x663,0.112509,0.111899,DROP
3778,x664,0.112494,0.111899,DROP
3779,x665,0.112675,0.111899,DROP
3780,x666,0.111907,0.111899,DROP
3781,x667,0.112533,0.111899,DROP
3782,x668,0.11226,0.111899,DROP
3783,x669,0.112044,0.111899,DROP
3784,x670,0.112319,0.111899,DROP
3785,x671,0.112419,0.111899,DROP
3786,x672,0.112241,0.111899,DROP
3787,x673,0.112644,0.111899,DROP
3788,x674,0.112239,0.111899,DROP
3789,x675,0.112437,0.111899,DROP
3790,x676,0.112615,0.111899,DROP
3791,x677,0.112176,0.111899,DROP
3792,x678,0.112261,0.111899,DROP
3793,x679,0.112242,0.111899,DROP
3794,x680,0.112449,0.111899,DROP
3795,x681,0.112439,0.111899,DROP
3796,x682,0.111984,0.111899,DROP
3797,x683,0.112283,0.111899,DROP
3798,x684,0.11278,0.111899,DROP
3799,x685,0.111612,0.111899,KEEP
3800,x686,0.111418,0.111612,KEEP
3801,x687,0.11196,0.111418,DROP
3802,x688,0.112185,0.111418,DROP
3803,x689,0.112236,0.111418,DROP
3804,x690,0.112234,0.111418,DROP
3805,x691,0.111858,0.111418,DROP
3806,x692,0.112055,0.111418,DROP
3807,x693,0.111865,0.111418,DROP
3808,x694,0.112144,0.111418,DROP
3809,x695,0.11209,0.111418,DROP
3810,x696,0.111637,0.111418,DROP
3811,x697,0.112273,0.111418,DROP
3812,x698,0.1122,0.111418,DROP
3813,x699,0.111886,0.111418,DROP
3814,x700,0.112309,0.111418,DROP
3815,x701,0.111839,0.111418,DROP
3816,x702,0.112323,0.111418,DROP
3817,x703,0.112032,0.111418,DROP
3818,x704,0.112029,0.111418,DROP
3819,x705,0.111958,0.111418,DROP
3820,x706,0.111664,0.111418,DROP
3821,x707,0.11215,0.111418,DROP
3822,x708,0.112272,0.111418,DROP
3823,x709,0.111974,0.111418,DROP
3824,x710,0.111967,0.111418,DROP
3825,x711,0.111578,0.111418,DROP
3826,x712,0.112066,0.111418,DROP
3827,x713,0.112228,0.111418,DROP
3828,x714,0.111745,0.111418,DROP
3829,x715,0.112197,0.111418,DROP
3830,x716,0.112021,0.111418,DROP
3831,x717,0.111929,0.111418,DROP
3832,x718,0.111767,0.111418,DROP
3833,x719,0.112814,0.111418,DROP
3834,x720,0.112251,0.111418,DROP
3835,x721,0.11208,0.111418,DROP
3836,x722,0.112018,0.111418,DROP
3837,x723,0.111672,0.111418,DROP
3838,x724,0.111691,0.111418,DROP
3839,x725,0.112043,0.111418,DROP
3840,x726,0.112158,0.111418,DROP
3841,x727,0.112094,0.111418,DROP
3842,x728,0.111981,0.111418,DROP
3843,x729,0.111782,0.111418,DROP
3844,x730,0.112096,0.111418,DROP
3845,x731,0.111744,0.111418,DROP
3846,x732,0.112426,0.111418,DROP
3847,x733,0.111823,0.111418,DROP
3848,x734,0.112381,0.111418,DROP
3849,x735,0.112201,0.111418,DROP
3850,x736,0.112307,0.111418,DROP
3851,x737,0.112223,0.111418,DROP
3852,x738,0.112091,0.111418,DROP
3853,x739,0.111822,0.111418,DROP
3854,x740,0.11228,0.111418,DROP
3855,x741,0.112162,0.111418,DROP
3856,x742,0.112321,0.111418,DROP
3857,x743,0.111877,0.111418,DROP
3858,x744,0.111802,0.111418,DROP
3859,x745,0.111939,0.111418,DROP
3860,x746,0.112357,0.111418,DROP
3861,x747,0.111811,0.111418,DROP
3862,x748,0.11184,0.111418,DROP
3863,x749,0.112322,0.111418,DROP
3864,x750,0.112113,0.111418,DROP
3865,x751,0.111945,0.111418,DROP
3866,x752,0.112127,0.111418,DROP
3867,x753,0.112162,0.111418,DROP
3868,x754,0.111513,0.111418,DROP
3869,x755,0.112089,0.111418,DROP
3870,x756,0.112219,0.111418,DROP
3871,x757,0.11229,0.111418,DROP
3872,x758,0.1122,0.111418,DROP
3873,x759,0.111745,0.111418,DROP
3874,x760,0.112472,0.111418,DROP
3875,x761,0.111823,0.111418,DROP
3876,x762,0.112212,0.111418,DROP
3877,x763,0.11183,0.111418,DROP
3878,x764,0.112067,0.111418,DROP
3879,x765,0.112122,0.111418,DROP
3880,x766,0.112228,0.111418,DROP
3881,x767,0.112074,0.111418,DROP
3882,x768,0.112353,0.111418,DROP
3883,x769,0.112302,0.111418,DROP
3884,x770,0.111942,0.111418,DROP
3885,x771,0.112121,0.111418,DROP
3886,x772,0.11188,0.111418,DROP
3887,x773,0.112193,0.111418,DROP
3888,x774,0.11222,0.111418,DROP
3889,x775,0.112113,0.111418,DROP
3890,x776,0.110478,0.111418,KEEP
3891,x777,0.1101,0.110478,KEEP
3892,x778,0.110081,0.1101,KEEP
3893,x779,0.110286,0.110081,DROP
3894,x780,0.110663,0.110081,DROP
3895,x781,0.11053,0.110081,DROP
3896,x782,0.110512,0.110081,DROP
3897,x783,0.110321,0.110081,DROP
3898,x784,0.110646,0.110081,DROP
3899,x785,0.110657,0.110081,DROP
3900,x786,0.110387,0.110081,DROP
3901,x787,0.11052,0.110081,DROP
3902,x788,0.110673,0.110081,DROP
3903,x789,0.110568,0.110081,DROP
3904,x790,0.110884,0.110081,DROP
3905,x791,0.110422,0.110081,DROP
3906,x792,0.110649,0.110081,DROP
3907,x793,0.110633,0.110081,DROP
3908,x794,0.110447,0.110081,DROP
3909,x795,0.110515,0.110081,DROP
3910,x796,0.110458,0.110081,DROP
3911,x797,0.110535,0.110081,DROP
3912,x798,0.111096,0.110081,DROP
3913,x799,0.110559,0.110081,DROP
3914,x800,0.110366,0.110081,DROP
3915,x801,0.110875,0.110081,DROP
3916,x802,0.110698,0.110081,DROP
3917,x803,0.111167,0.110081,DROP
3918,x804,0.110458,0.110081,DROP
3919,x805,0.110663,0.110081,DROP
3920,x806,0.110609,0.110081,DROP
3921,x807,0.110694,0.110081,DROP
3922,x808,0.110662,0.110081,DROP
3923,x809,0.110741,0.110081,DROP
3924,x810,0.110773,0.110081,DROP
3925,x811,0.110426,0.110081,DROP
3926,x812,0.110723,0.110081,DROP
3927,x813,0.110613,0.110081,DROP
3928,x814,0.110565,0.110081,DROP
3929,x815,0.110764,0.110081,DROP
3930,x816,0.110938,0.110081,DROP
3931,x817,0.110626,0.110081,DROP
3932,x818,0.11066,0.110081,DROP
3933,x819,0.110692,0.110081,DROP
3934,x820,0.110668,0.110081,DROP
3935,x821,0.110559,0.110081,DROP
3936,x822,0.1107,0.110081,DROP
3937,x823,0.110416,0.110081,DROP
3938,x824,0.110731,0.110081,DROP
3939,x825,0.110726,0.110081,DROP
3940,x826,0.110633,0.110081,DROP
3941,x827,0.110793,0.110081,DROP
3942,x828,0.110796,0.110081,DROP
3943,x829,0.110698,0.110081,DROP
3944,x830,0.110314,0.110081,DROP
3945,x831,0.110722,0.110081,DROP
3946,x832,0.111199,0.110081,DROP
3947,x833,0.110714,0.110081,DROP
3948,x834,0.110828,0.110081,DROP
3949,x835,0.110616,0.110081,DROP
3950,x836,0.11099,0.110081,DROP
3951,x837,0.110785,0.110081,DROP
3952,x838,0.110416,0.110081,DROP
3953,x839,0.110398,0.110081,DROP
3954,x840,0.110586,0.110081,DROP
3955,x841,0.110219,0.110081,DROP
3956,x842,0.110495,0.110081,DROP
3957,x843,0.110393,0.110081,DROP
3958,x844,0.110641,0.110081,DROP
3959,x845,0.110626,0.110081,DROP
3960,x846,0.110671,0.110081,DROP
3961,x847,0.11076,0.110081,DROP
3962,x848,0.11088,0.110081,DROP
3963,x849,0.110962,0.110081,DROP
3964,x850,0.110623,0.110081,DROP
3965,x851,0.110444,0.110081,DROP
3966,x852,0.110852,0.110081,DROP
3967,x853,0.110429,0.110081,DROP
3968,x854,0.110676,0.110081,DROP
3969,x855,0.110484,0.110081,DROP
3970,x856,0.111019,0.110081,DROP
3971,x857,0.110838,0.110081,DROP
3972,x858,0.110365,0.110081,DROP
3973,x859,0.110541,0.110081,DROP
3974,x860,0.110804,0.110081,DROP
3975,x861,0.110911,0.110081,DROP
3976,x862,0.110626,0.110081,DROP
3977,x863,0.110757,0.110081,DROP
3978,x864,0.110788,0.110081,DROP
3979,x865,0.110657,0.110081,DROP
3980,x866,0.110487,0.110081,DROP
3981,x867,0.110574,0.110081,DROP
3982,x868,0.110381,0.110081,DROP
3983,x869,0.11048,0.110081,DROP
3984,x870,0.110277,0.110081,DROP
3985,x871,0.110492,0.110081,DROP
3986,x872,0.110926,0.110081,DROP
3987,x873,0.110377,0.110081,DROP
3988,x874,0.110648,0.110081,DROP
3989,x875,0.110531,0.110081,DROP
3990,x876,0.110794,0.110081,DROP
3991,x877,0.110625,0.110081,DROP
3992,x878,0.110633,0.110081,DROP
3993,x879,0.11098,0.110081,DROP
3994,x880,0.110892,0.110081,DROP
3995,x881,0.110723,0.110081,DROP
3996,x882,0.110889,0.110081,DROP
3997,x883,0.110383,0.110081,DROP
3998,x884,0.110875,0.110081,DROP
3999,x885,0.110488,0.110081,DROP
4000,x886,0.110567,0.110081,DROP
4001,x887,0.110742,0.110081,DROP
4002,x888,0.110402,0.110081,DROP
4003,x889,0.110493,0.110081,DROP
4004,x890,0.110308,0.110081,DROP
4005,x891,0.110992,0.110081,DROP
4006,x892,0.11074,0.110081,DROP
4007,x893,0.110755,0.110081,DROP
4008,x894,0.110739,0.110081,DROP
4009,x895,0.110876,0.110081,DROP
4010,x896,0.110529,0.110081,DROP
4011,x897,0.110484,0.110081,DROP
4012,x898,0.110606,0.110081,DROP
4013,x899,0.110847,0.110081,DROP
4014,x900,0.110542,0.110081,DROP
4015,x901,0.110599,0.110081,DROP
4016,x902,0.110467,0.110081,DROP
4017,x903,0.110385,0.110081,DROP
4018,x904,0.110486,0.110081,DROP
4019,x905,0.110732,0.110081,DROP
4020,x906,0.110771,0.110081,DROP
4021,x907,0.110637,0.110081,DROP
4022,x908,0.110708,0.110081,DROP
4023,x909,0.110539,0.110081,DROP
4024,x910,0.110588,0.110081,DROP
4025,x911,0.110733,0.110081,DROP
4026,x912,0.110514,0.110081,DROP
4027,x913,0.111125,0.110081,DROP
4028,x914,0.110376,0.110081,DROP
4029,x915,0.110432,0.110081,DROP
4030,x916,0.110721,0.110081,DROP
4031,x917,0.110676,0.110081,DROP
4032,x918,0.110382,0.110081,DROP
4033,x919,0.110798,0.110081,DROP
4034,x920,0.110698,0.110081,DROP
4035,x921,0.110779,0.110081,DROP
4036,x922,0.11098,0.110081,DROP
4037,x923,0.11085,0.110081,DROP
4038,x924,0.110736,0.110081,DROP
4039,x925,0.110111,0.110081,DROP
4040,x926,0.110408,0.110081,DROP
4041,x927,0.110631,0.110081,DROP
4042,x928,0.110527,0.110081,DROP
4043,x929,0.110906,0.110081,DROP
4044,x930,0.110701,0.110081,DROP
4045,x931,0.110907,0.110081,DROP
4046,x932,0.110964,0.110081,DROP
4047,x933,0.110975,0.110081,DROP
4048,x934,0.110595,0.110081,DROP
4049,x935,0.11067,0.110081,DROP
4050,x936,0.110859,0.110081,DROP
4051,x937,0.110696,0.110081,DROP
4052,x938,0.11085,0.110081,DROP
4053,x939,0.110633,0.110081,DROP
4054,x940,0.11032,0.110081,DROP
4055,x941,0.110869,0.110081,DROP
4056,x942,0.111047,0.110081,DROP
4057,x943,0.110678,0.110081,DROP
4058,x944,0.110268,0.110081,DROP
4059,x945,0.110499,0.110081,DROP
4060,x946,0.110878,0.110081,DROP
4061,x947,0.110096,0.110081,DROP
4062,x948,0.110693,0.110081,DROP
4063,x949,0.110546,0.110081,DROP
4064,x950,0.110503,0.110081,DROP
4065,x951,0.11063,0.110081,DROP
4066,x952,0.110728,0.110081,DROP
4067,x953,0.110291,0.110081,DROP
4068,x954,0.1108,0.110081,DROP
4069,x955,0.110243,0.110081,DROP
4070,x956,0.110393,0.110081,DROP
4071,x957,0.11048,0.110081,DROP
4072,x958,0.110407,0.110081,DROP
4073,x959,0.110595,0.110081,DROP
4074,x960,0.110457,0.110081,DROP
4075,x961,0.110328,0.110081,DROP
4076,x962,0.110223,0.110081,DROP
4077,x963,0.110609,0.110081,DROP
4078,x964,0.110851,0.110081,DROP
4079,x965,0.110481,0.110081,DROP
4080,x966,0.111002,0.110081,DROP
4081,x967,0.110443,0.110081,DROP
4082,x968,0.110964,0.110081,DROP
4083,x969,0.110786,0.110081,DROP
4084,x970,0.110303,0.110081,DROP
4085,x971,0.110694,0.110081,DROP
4086,x972,0.110845,0.110081,DROP
4087,x973,0.110847,0.110081,DROP
4088,x974,0.110796,0.110081,DROP
4089,x975,0.11081,0.110081,DROP
4090,x976,0.11086,0.110081,DROP
4091,x977,0.110073,0.110081,KEEP
4092,x978,0.110584,0.110073,DROP
4093,x979,0.110739,0.110073,DROP
4094,x980,0.110879,0.110073,DROP
4095,x981,0.110517,0.110073,DROP
4096,x982,0.110886,0.110073,DROP
4097,x983,0.110735,0.110073,DROP
4098,x984,0.110837,0.110073,DROP
4099,x985,0.110618,0.110073,DROP
4100,x986,0.110615,0.110073,DROP
4101,x987,0.11056,0.110073,DROP
4102,x988,0.110606,0.110073,DROP
4103,x989,0.11063,0.110073,DROP
4104,x990,0.1107,0.110073,DROP
4105,x991,0.110604,0.110073,DROP
4106,x992,0.110366,0.110073,DROP
4107,x993,0.110537,0.110073,DROP
4108,x994,0.110493,0.110073,DROP
4109,x995,0.110388,0.110073,DROP
4110,x996,0.110982,0.110073,DROP
4111,x997,0.110705,0.110073,DROP
4112,x998,0.11067,0.110073,DROP
4113,x999,0.110464,0.110073,DROP
4114,x1000,0.110698,0.110073,DROP
4115,x1001,0.110775,0.110073,DROP
4116,x1002,0.110812,0.110073,DROP
4117,x1003,0.110676,0.110073,DROP
4118,x1004,0.110651,0.110073,DROP
4119,x1005,0.110997,0.110073,DROP
4120,x1006,0.110861,0.110073,DROP
4121,x1007,0.110823,0.110073,DROP
4122,x1008,0.110988,0.110073,DROP
4123,x1009,0.111073,0.110073,DROP
4124,x1010,0.110676,0.110073,DROP
4125,x1011,0.110655,0.110073,DROP
4126,x1012,0.110593,0.110073,DROP
4127,x1013,0.11073,0.110073,DROP
4128,x1014,0.110391,0.110073,DROP
4129,x1015,0.110487,0.110073,DROP
4130,x1016,0.110524,0.110073,DROP
4131,x1017,0.110831,0.110073,DROP
4132,x1018,0.110812,0.110073,DROP
4133,x1019,0.110341,0.110073,DROP
4134,x1020,0.110743,0.110073,DROP
4135,x1021,0.110314,0.110073,DROP
4136,x1022,0.110427,0.110073,DROP
4137,x1023,0.110712,0.110073,DROP
4138,x1024,0.110495,0.110073,DROP
4139,x1025,0.110534,0.110073,DROP
4140,x1026,0.110893,0.110073,DROP
4141,x1027,0.110521,0.110073,DROP
4142,x1028,0.110432,0.110073,DROP
4143,x1029,0.110741,0.110073,DROP
4144,x1030,0.110199,0.110073,DROP
4145,x1031,0.110949,0.110073,DROP
4146,x1032,0.110406,0.110073,DROP
4147,x1033,0.110613,0.110073,DROP
4148,x1034,0.110876,0.110073,DROP
4149,x1035,0.110751,0.110073,DROP
4150,x1036,0.110929,0.110073,DROP
4151,x1037,0.110305,0.110073,DROP
4152,x1038,0.111084,0.110073,DROP
4153,x1039,0.110441,0.110073,DROP
4154,x1040,0.110797,0.110073,DROP
4155,x1041,0.110824,0.110073,DROP
4156,x1042,0.111034,0.110073,DROP
4157,x1043,0.111021,0.110073,DROP
4158,x1044,0.110796,0.110073,DROP
4159,x1045,0.110896,0.110073,DROP
4160,x1046,0.110503,0.110073,DROP
4161,x1047,0.110884,0.110073,DROP
4162,x1048,0.110795,0.110073,DROP
4163,x1049,0.110759,0.110073,DROP
4164,x1050,0.110773,0.110073,DROP
4165,x1051,0.11078,0.110073,DROP
4166,x1052,0.110585,0.110073,DROP
4167,x1053,0.111048,0.110073,DROP
4168,x1054,0.110586,0.110073,DROP
4169,x1055,0.111118,0.110073,DROP
4170,x1056,0.111051,0.110073,DROP
4171,x1057,0.110312,0.110073,DROP
4172,x1058,0.110808,0.110073,DROP
4173,x1059,0.110544,0.110073,DROP
4174,x1060,0.111103,0.110073,DROP
4175,x1061,0.111094,0.110073,DROP
4176,x1062,0.110738,0.110073,DROP
4177,x1063,0.110807,0.110073,DROP
4178,x1064,0.110889,0.110073,DROP
4179,x1065,0.110945,0.110073,DROP
4180,x1066,0.110408,0.110073,DROP
4181,x1067,0.111052,0.110073,DROP
4182,x1068,0.11061,0.110073,DROP
4183,x1069,0.110692,0.110073,DROP
4184,x1070,0.110788,0.110073,DROP
4185,x1071,0.110948,0.110073,DROP
4186,x1072,0.110697,0.110073,DROP
4187,x1073,0.110965,0.110073,DROP
4188,x1074,0.110827,0.110073,DROP
4189,x1075,0.110699,0.110073,DROP
4190,x1076,0.110835,0.110073,DROP
4191,x1077,0.110712,0.110073,DROP
4192,x1078,0.110803,0.110073,DROP
4193,x1079,0.110217,0.110073,DROP
4194,x1080,0.110669,0.110073,DROP
4195,x1081,0.110671,0.110073,DROP
4196,x1082,0.110655,0.110073,DROP
4197,x1083,0.110934,0.110073,DROP
4198,x1084,0.110833,0.110073,DROP
4199,x1085,0.111126,0.110073,DROP
4200,x1086,0.11086,0.110073,DROP
4201,x1087,0.110713,0.110073,DROP
4202,x1088,0.11031,0.110073,DROP
4203,x1089,0.110838,0.110073,DROP
4204,x1090,0.110923,0.110073,DROP
4205,x1091,0.111081,0.110073,DROP
4206,x1092,0.110792,0.110073,DROP
4207,x1093,0.110935,0.110073,DROP
4208,x1094,0.110642,0.110073,DROP
4209,x1095,0.110619,0.110073,DROP
4210,x1096,0.11063,0.110073,DROP
4211,x1097,0.110506,0.110073,DROP
4212,x1098,0.110601,0.110073,DROP
4213,x1099,0.11088,0.110073,DROP
4214,x1100,0.110952,0.110073,DROP
4215,x1101,0.110764,0.110073,DROP
4216,x1102,0.110905,0.110073,DROP
4217,x1103,0.111002,0.110073,DROP
4218,x1104,0.111199,0.110073,DROP
4219,x1105,0.110581,0.110073,DROP
4220,x1106,0.110661,0.110073,DROP
4221,x1107,0.110985,0.110073,DROP
4222,x1108,0.11089,0.110073,DROP
4223,x1109,0.110928,0.110073,DROP
4224,x1110,0.110388,0.110073,DROP
4225,x1111,0.110738,0.110073,DROP
4226,x1112,0.111259,0.110073,DROP
4227,x1113,0.110701,0.110073,DROP
4228,x1114,0.110667,0.110073,DROP
4229,x1115,0.110634,0.110073,DROP
4230,x1116,0.110498,0.110073,DROP
4231,x1117,0.110495,0.110073,DROP
4232,x1118,0.11059,0.110073,DROP
4233,x1119,0.110701,0.110073,DROP
4234,x1120,0.110444,0.110073,DROP
4235,x1121,0.110667,0.110073,DROP
4236,x1122,0.110718,0.110073,DROP
4237,x1123,0.110477,0.110073,DROP
4238,x1124,0.110307,0.110073,DROP
4239,x1125,0.110736,0.110073,DROP
4240,x1126,0.111264,0.110073,DROP
4241,x1127,0.110395,0.110073,DROP
4242,x1128,0.110754,0.110073,DROP
4243,x1129,0.11073,0.110073,DROP
4244,x1130,0.11088,0.110073,DROP
4245,x1131,0.110683,0.110073,DROP
4246,x1132,0.110684,0.110073,DROP
4247,x1133,0.11106,0.110073,DROP
4248,x1134,0.110855,0.110073,DROP
4249,x1135,0.110816,0.110073,DROP
4250,x1136,0.110845,0.110073,DROP
4251,x1137,0.110687,0.110073,DROP
4252,x1138,0.11077,0.110073,DROP
4253,x1139,0.110464,0.110073,DROP
4254,x1140,0.110553,0.110073,DROP
4255,x1141,0.110722,0.110073,DROP
4256,x1142,0.110732,0.110073,DROP
4257,x1143,0.110572,0.110073,DROP
4258,x1144,0.110477,0.110073,DROP
4259,x1145,0.111002,0.110073,DROP
4260,x1146,0.110824,0.110073,DROP
4261,x1147,0.110502,0.110073,DROP
4262,x1148,0.111002,0.110073,DROP
4263,x1149,0.110639,0.110073,DROP
4264,x1150,0.110555,0.110073,DROP
4265,x1151,0.110751,0.110073,DROP
4266,x1152,0.110773,0.110073,DROP
4267,x1153,0.11063,0.110073,DROP
4268,x1154,0.110731,0.110073,DROP
4269,x1155,0.110199,0.110073,DROP
4270,x1156,0.110531,0.110073,DROP
4271,x1157,0.110862,0.110073,DROP
4272,x1158,0.111246,0.110073,DROP
4273,x1159,0.110405,0.110073,DROP
4274,x1160,0.110941,0.110073,DROP
4275,x1161,0.110866,0.110073,DROP
4276,x1162,0.111051,0.110073,DROP
4277,x1163,0.11079,0.110073,DROP
4278,x1164,0.110467,0.110073,DROP
4279,x1165,0.111463,0.110073,DROP
4280,x1166,0.110606,0.110073,DROP
4281,x1167,0.110716,0.110073,DROP
4282,x1168,0.110225,0.110073,DROP
4283,x1169,0.110597,0.110073,DROP
4284,x1170,0.110958,0.110073,DROP
4285,x1171,0.110769,0.110073,DROP
4286,x1172,0.110725,0.110073,DROP
4287,x1173,0.110872,0.110073,DROP
4288,x1174,0.110632,0.110073,DROP
4289,x1175,0.110949,0.110073,DROP
4290,x1176,0.110774,0.110073,DROP
4291,x1177,0.110631,0.110073,DROP
4292,x1178,0.110548,0.110073,DROP
4293,x1179,0.110747,0.110073,DROP
4294,x1180,0.110643,0.110073,DROP
4295,x1181,0.110948,0.110073,DROP
4296,x1182,0.110389,0.110073,DROP
4297,x1183,0.110639,0.110073,DROP
4298,x1184,0.110806,0.110073,DROP
4299,x1185,0.11063,0.110073,DROP
4300,x1186,0.110529,0.110073,DROP
4301,x1187,0.11091,0.110073,DROP
4302,x1188,0.110434,0.110073,DROP
4303,x1189,0.110888,0.110073,DROP
4304,x1190,0.110933,0.110073,DROP
4305,x1191,0.11095,0.110073,DROP
4306,x1192,0.110767,0.110073,DROP
4307,x1193,0.110521,0.110073,DROP
4308,x1194,0.110835,0.110073,DROP
4309,x1195,0.110986,0.110073,DROP
4310,x1196,0.110831,0.110073,DROP
4311,x1197,0.110879,0.110073,DROP
4312,x1198,0.111132,0.110073,DROP
4313,x1199,0.110797,0.110073,DROP
4314,x1200,0.110522,0.110073,DROP
4315,x1201,0.110692,0.110073,DROP
4316,x1202,0.110906,0.110073,DROP
4317,x1203,0.110727,0.110073,DROP
4318,x1204,0.110795,0.110073,DROP
4319,x1205,0.110799,0.110073,DROP
4320,x1206,0.110832,0.110073,DROP
4321,x1207,0.110767,0.110073,DROP
4322,x1208,0.110925,0.110073,DROP
4323,x1209,0.110689,0.110073,DROP
4324,x1210,0.110905,0.110073,DROP
4325,x1211,0.110803,0.110073,DROP
4326,x1212,0.11066,0.110073,DROP
4327,x1213,0.110705,0.110073,DROP
4328,x1214,0.110385,0.110073,DROP
4329,x1215,0.110765,0.110073,DROP
4330,x1216,0.110426,0.110073,DROP
4331,x1217,0.110786,0.110073,DROP
4332,x1218,0.110597,0.110073,DROP
4333,x1219,0.110741,0.110073,DROP
4334,x1220,0.110981,0.110073,DROP
4335,x1221,0.111003,0.110073,DROP
4336,x1222,0.110219,0.110073,DROP
4337,x1223,0.110493,0.110073,DROP
4338,x1224,0.110695,0.110073,DROP
4339,x1225,0.111094,0.110073,DROP
4340,x1226,0.110692,0.110073,DROP
4341,x1227,0.110461,0.110073,DROP
4342,x1228,0.111258,0.110073,DROP
4343,x1229,0.111048,0.110073,DROP
4344,x1230,0.110292,0.110073,DROP
4345,x1231,0.110713,0.110073,DROP
4346,x1232,0.110663,0.110073,DROP
4347,x1233,0.110924,0.110073,DROP
4348,x1234,0.110737,0.110073,DROP
4349,x1235,0.110697,0.110073,DROP
4350,x1236,0.110761,0.110073,DROP
4351,x1237,0.111044,0.110073,DROP
4352,x1238,0.110934,0.110073,DROP
4353,x1239,0.110734,0.110073,DROP
4354,x1240,0.110676,0.110073,DROP
4355,x1241,0.111266,0.110073,DROP
4356,x1242,0.110932,0.110073,DROP
4357,x1243,0.110848,0.110073,DROP
4358,x1244,0.110466,0.110073,DROP
4359,x1245,0.11091,0.110073,DROP
4360,x1246,0.110366,0.110073,DROP
4361,x1247,0.110478,0.110073,DROP
4362,x1248,0.110804,0.110073,DROP
4363,x1249,0.110561,0.110073,DROP
4364,x1250,0.110732,0.110073,DROP
4365,x1251,0.110722,0.110073,DROP
4366,x1252,0.110752,0.110073,DROP
4367,x1253,0.110895,0.110073,DROP
4368,x1254,0.110508,0.110073,DROP
4369,x1255,0.110704,0.110073,DROP
4370,x1256,0.110621,0.110073,DROP
4371,x1257,0.110627,0.110073,DROP
4372,x1258,0.110752,0.110073,DROP
4373,x1259,0.110976,0.110073,DROP
4374,x1260,0.110219,0.110073,DROP
4375,x1261,0.110691,0.110073,DROP
4376,x1262,0.11064,0.110073,DROP
4377,x1263,0.110701,0.110073,DROP
4378,x1264,0.110942,0.110073,DROP
4379,x1265,0.111071,0.110073,DROP
4380,x1266,0.110946,0.110073,DROP
4381,x1267,0.11049,0.110073,DROP
4382,x1268,0.110284,0.110073,DROP
4383,x1269,0.110499,0.110073,DROP
4384,x1270,0.110991,0.110073,DROP
4385,x1271,0.110478,0.110073,DROP
4386,x1272,0.11077,0.110073,DROP
4387,x1273,0.110643,0.110073,DROP
4388,x1274,0.110765,0.110073,DROP
4389,x1275,0.110344,0.110073,DROP
4390,x1276,0.110857,0.110073,DROP
4391,x1277,0.110695,0.110073,DROP
4392,x1278,0.110808,0.110073,DROP
4393,x1279,0.110606,0.110073,DROP
4394,x1280,0.110798,0.110073,DROP
4395,x1281,0.110826,0.110073,DROP
4396,x1282,0.110437,0.110073,DROP
4397,x1283,0.110317,0.110073,DROP
4398,x1284,0.110794,0.110073,DROP
4399,x1285,0.110462,0.110073,DROP
4400,x1286,0.110556,0.110073,DROP
4401,x1287,0.110792,0.110073,DROP
4402,x1288,0.110913,0.110073,DROP
4403,x1289,0.110783,0.110073,DROP
4404,x1290,0.110812,0.110073,DROP
4405,x1291,0.110739,0.110073,DROP
4406,x1292,0.110664,0.110073,DROP
4407,x1293,0.111217,0.110073,DROP
4408,x1294,0.110686,0.110073,DROP
4409,x1295,0.110894,0.110073,DROP
4410,x1296,0.111089,0.110073,DROP
4411,x1297,0.11074,0.110073,DROP
4412,x1298,0.110765,0.110073,DROP
4413,x1299,0.111047,0.110073,DROP
4414,x1300,0.110881,0.110073,DROP
4415,x1301,0.110658,0.110073,DROP
4416,x1302,0.110887,0.110073,DROP
4417,x1303,0.110514,0.110073,DROP
4418,x1304,0.111019,0.110073,DROP
4419,x1305,0.110689,0.110073,DROP
4420,x1306,0.110821,0.110073,DROP
4421,x1307,0.110638,0.110073,DROP
